UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
AM;ALVARAES;7;1;0;0;0;1;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;2002
AM;AMATURA;7;0;0;0;0;0;3;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2002
AM;ANAMA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2002
AM;ANORI;21;0;0;0;0;1;1;0;0;0;11;8;0;0;0;0;0;0;0;0;0;0;2002
AM;APUI;55;6;0;8;0;2;10;0;0;0;18;10;1;0;0;0;0;0;0;0;0;0;2002
AM;ATALAIA DO NORTE;7;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;2002
AM;AUTAZES;123;10;0;3;0;3;6;0;0;0;62;38;0;0;0;0;0;0;0;0;1;0;2002
AM;BARCELOS;83;8;0;4;0;8;16;0;0;0;20;27;0;0;0;0;0;0;0;0;0;0;2002
AM;BARREIRINHA;41;1;0;0;0;3;3;0;0;0;19;15;0;0;0;0;0;0;0;0;0;0;2002
AM;BENJAMIN CONSTANT;51;3;0;0;0;1;7;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;2002
AM;BERURI;5;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2002
AM;BOA VISTA DO RAMOS;21;1;0;0;0;0;1;0;0;0;13;6;0;0;0;0;0;0;0;0;0;0;2002
AM;BOCA DO ACRE;272;118;0;10;0;4;15;0;0;2;75;47;1;0;0;0;0;0;0;0;0;0;2002
AM;BORBA;96;8;0;3;0;2;11;0;0;0;56;16;0;0;0;0;0;0;0;0;0;0;2002
AM;CAAPIRANGA;6;0;0;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2002
AM;CANUTAMA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2002
AM;CARAUARI;93;7;0;6;0;3;12;0;0;1;56;8;0;0;0;0;0;0;0;0;0;0;2002
AM;CAREIRO;93;21;0;12;0;9;15;0;0;1;18;6;11;0;0;0;0;0;0;0;0;0;2002
AM;CAREIRO DA VARZEA;27;5;0;2;0;0;9;0;0;1;6;3;1;0;0;0;0;0;0;0;0;0;2002
AM;COARI;1490;98;0;23;0;8;53;0;0;1;950;356;1;0;0;0;0;0;0;0;0;0;2002
AM;CODAJAS;67;3;0;2;0;1;0;0;0;0;53;8;0;0;0;0;0;0;0;0;0;0;2002
AM;EIRUNEPE;37;8;0;7;0;1;6;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;2002
AM;ENVIRA;16;1;0;3;0;1;6;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;2002
AM;FONTE BOA;30;2;0;9;0;0;6;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;2002
AM;GUAJARA;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2002
AM;HUMAITA;925;253;0;43;6;10;59;0;0;0;318;223;5;0;0;8;0;0;0;0;0;0;2002
AM;IPIXUNA;4;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2002
AM;IRANDUBA;557;178;0;42;5;17;70;0;0;2;183;43;10;0;1;6;0;0;0;0;0;0;2002
AM;ITACOATIARA;4904;908;0;159;19;77;241;0;2;14;2056;1342;39;0;11;34;0;1;0;0;1;0;2002
AM;ITAMARATI;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2002
AM;ITAPIRANGA;24;4;0;1;0;0;4;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0;2002
AM;JAPURA;5;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2002
AM;JURUA;7;0;0;2;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2002
AM;JUTAI;5;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;2002
AM;LABREA;64;5;0;8;0;4;5;0;0;0;34;7;1;0;0;0;0;0;0;0;0;0;2002
AM;MANACAPURU;2038;768;0;90;1;46;242;0;1;6;517;320;37;0;0;9;0;1;0;0;0;0;2002
AM;MANAQUIRI;14;4;0;1;0;0;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;2002
AM;MANAUS;203109;121656;0;8676;907;9410;24782;59;226;967;24274;2962;3112;0;821;5035;4;78;0;36;25;79;2002
AM;MANICORE;117;7;0;4;0;1;5;0;0;0;63;37;0;0;0;0;0;0;0;0;0;0;2002
AM;MARAA;9;0;0;0;0;1;3;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;2002
AM;MAUES;845;129;0;19;0;18;59;0;0;0;414;204;2;0;0;0;0;0;0;0;0;0;2002
AM;NHAMUNDA;36;1;0;3;0;1;3;0;0;0;20;8;0;0;0;0;0;0;0;0;0;0;2002
AM;NOVA OLINDA DO NORTE;66;3;0;3;0;3;0;0;1;0;35;19;2;0;0;0;0;0;0;0;0;0;2002
AM;NOVO AIRAO;63;19;0;8;0;1;13;0;0;0;13;8;1;0;0;0;0;0;0;0;0;0;2002
AM;NOVO ARIPUANA;34;3;0;3;0;1;3;0;0;0;16;4;4;0;0;0;0;0;0;0;0;0;2002
AM;PARINTINS;3607;412;0;68;0;32;133;0;1;1;1811;1141;3;0;0;1;0;4;0;0;0;0;2002
AM;PAUINI;11;1;0;3;0;0;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;2002
AM;PRESIDENTE FIGUEIREDO;1035;385;0;96;12;56;156;0;1;8;221;62;22;0;2;14;0;0;0;0;0;0;2002
AM;RIO PRETO DA EVA;322;125;0;27;0;12;57;0;0;2;76;15;8;0;0;0;0;0;0;0;0;0;2002
AM;SANTA ISABEL DO RIO NEGRO;15;1;0;5;0;0;4;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;2002
AM;SANTO ANTONIO DO ICA;24;0;0;1;0;1;5;0;0;0;10;7;0;0;0;0;0;0;0;0;0;0;2002
AM;SAO GABRIEL DA CACHOEIRA;851;464;0;42;0;26;96;0;0;3;119;96;4;0;0;0;0;1;0;0;0;0;2002
AM;SAO PAULO DE OLIVENCA;25;2;0;0;0;1;4;0;0;0;11;7;0;0;0;0;0;0;0;0;0;0;2002
AM;SAO SEBASTIAO DO UATUMA;6;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;2002
AM;SILVES;20;1;0;5;0;1;7;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;2002
AM;TABATINGA;819;330;0;24;0;7;78;0;1;2;183;192;1;0;0;0;0;1;0;0;0;0;2002
AM;TAPAUA;14;0;0;0;1;0;1;0;0;0;9;2;1;0;0;0;0;0;0;0;0;0;2002
AM;TEFE;1922;289;0;24;0;11;73;0;0;0;1111;413;0;0;1;0;0;0;0;0;0;0;2002
AM;TONANTINS;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2002
AM;UARINI;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2002
AM;URUCARA;42;1;0;3;0;1;2;0;0;0;28;6;1;0;0;0;0;0;0;0;0;0;2002
AM;URUCURITUBA;30;0;0;3;0;0;13;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;2002
AP;AMAPA;44;20;0;4;0;4;6;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;2002
AP;CALCOENE;31;8;0;0;0;2;9;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;2002
AP;CUTIAS;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2002
AP;FERREIRA GOMES;16;8;0;1;0;1;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2002
AP;ITAUBAL;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2002
AP;LARANJAL DO JARI;287;154;0;15;0;3;15;0;0;3;63;28;6;0;0;0;0;0;0;0;0;0;2002
AP;MACAPA;33124;17404;0;1461;53;2387;3272;7;32;98;6649;1151;334;0;157;106;10;0;0;0;0;3;2002
AP;MAZAGAO;71;41;0;6;0;4;10;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;2002
AP;OIAPOQUE;260;81;0;16;0;12;32;0;2;2;105;9;1;0;0;0;0;0;0;0;0;0;2002
AP;PORTO GRANDE;118;47;0;11;0;5;27;0;0;0;22;5;1;0;0;0;0;0;0;0;0;0;2002
AP;PRACUUBA;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2002
AP;SANTANA;4448;1610;0;486;50;222;823;0;1;23;798;302;35;0;20;75;3;0;0;0;0;0;2002
AP;SERRA DO NAVIO;19;10;0;0;0;1;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2002
AP;TARTARUGALZINHO;21;7;0;3;0;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2002
AP;VITORIA DO JARI;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2002
BA;ABAIRA;345;175;0;22;0;14;67;0;0;4;51;2;10;0;0;0;0;0;0;0;0;0;2002
BA;ABARE;173;67;0;5;0;3;22;0;0;1;71;0;4;0;0;0;0;0;0;0;0;0;2002
BA;ACAJUTIBA;417;189;0;22;0;8;34;0;0;2;146;12;2;0;1;1;0;0;0;0;0;0;2002
BA;ADUSTINA;256;53;0;8;0;2;7;0;0;5;171;9;1;0;0;0;0;0;0;0;0;0;2002
BA;AGUA FRIA;195;98;0;9;0;2;31;0;0;4;41;1;8;0;1;0;0;0;0;0;0;0;2002
BA;AIQUARA;86;50;0;6;0;1;11;0;0;0;16;2;0;0;0;0;0;0;0;0;0;0;2002
BA;ALAGOINHAS;12673;7567;0;697;55;276;1100;4;0;82;2105;348;187;0;192;56;1;0;0;0;2;1;2002
BA;ALCOBACA;511;216;0;13;2;28;63;0;0;1;130;45;6;0;7;0;0;0;0;0;0;0;2002
BA;ALMADINA;107;68;0;6;0;5;20;0;0;1;6;0;1;0;0;0;0;0;0;0;0;0;2002
BA;AMARGOSA;2305;1155;0;134;1;78;280;0;0;6;537;77;26;0;11;0;0;0;0;0;0;0;2002
BA;AMELIA RODRIGUES;1239;601;0;112;6;18;211;0;0;18;205;16;12;0;25;15;0;0;0;0;0;0;2002
BA;AMERICA DOURADA;154;81;0;10;0;4;24;0;0;1;31;1;2;0;0;0;0;0;0;0;0;0;2002
BA;ANAGE;394;183;0;38;1;10;55;0;0;8;80;1;16;0;2;0;0;0;0;0;0;0;2002
BA;ANDARAI;139;60;0;16;0;3;31;0;0;1;26;0;2;0;0;0;0;0;0;0;0;0;2002
BA;ANDORINHA;369;169;0;26;0;8;48;0;0;4;97;1;14;0;1;1;0;0;0;0;0;0;2002
BA;ANGICAL;176;63;0;5;0;6;39;0;0;7;44;10;2;0;0;0;0;0;0;0;0;0;2002
BA;ANGUERA;179;70;0;7;0;3;36;0;0;5;43;6;5;0;4;0;0;0;0;0;0;0;2002
BA;ANTAS;367;109;0;16;0;5;35;0;0;3;182;8;4;0;5;0;0;0;0;0;0;0;2002
BA;ANTONIO CARDOSO;137;68;0;0;0;4;14;0;0;10;31;0;9;0;0;1;0;0;0;0;0;0;2002
BA;ANTONIO GONCALVES;227;121;0;10;0;8;23;0;0;1;61;1;2;0;0;0;0;0;0;0;0;0;2002
BA;APORA;408;151;0;13;1;3;27;0;0;3;192;7;8;0;3;0;0;0;0;0;0;0;2002
BA;APUAREMA;134;29;0;12;0;8;31;0;0;0;48;3;3;0;0;0;0;0;0;0;0;0;2002
BA;ARACAS;263;136;0;25;1;4;46;0;0;8;31;2;7;0;2;1;0;0;0;0;0;0;2002
BA;ARACATU;296;87;0;39;2;6;46;0;0;3;101;1;7;0;1;3;0;0;0;0;0;0;2002
BA;ARACI;1186;635;0;80;3;18;202;0;0;4;195;12;24;0;10;3;0;0;0;0;0;0;2002
BA;ARAMARI;198;128;0;5;3;4;20;0;0;1;28;2;1;0;1;5;0;0;0;0;0;0;2002
BA;ARATACA;82;38;0;7;0;4;15;0;0;0;15;0;2;0;1;0;0;0;0;0;0;0;2002
BA;ARATUIPE;166;86;0;10;0;1;25;0;0;0;37;0;3;0;4;0;0;0;0;0;0;0;2002
BA;AURELINO LEAL;173;90;0;21;0;3;25;0;0;1;23;4;4;0;2;0;0;0;0;0;0;0;2002
BA;BAIANOPOLIS;252;71;0;21;0;15;31;0;0;3;102;3;5;0;1;0;0;0;0;0;0;0;2002
BA;BAIXA GRANDE;491;234;0;32;0;15;97;0;0;3;94;4;8;0;4;0;0;0;0;0;0;0;2002
BA;BANZAE;294;88;0;11;0;6;31;0;0;2;134;6;15;0;1;0;0;0;0;0;0;0;2002
BA;BARRA;467;148;0;15;1;18;47;0;0;3;181;43;6;0;4;1;0;0;0;0;0;0;2002
BA;BARRA DA ESTIVA;1118;301;0;74;2;17;161;0;0;6;516;19;12;0;9;1;0;0;0;0;0;0;2002
BA;BARRA DO CHOCA;639;292;0;52;1;22;108;0;0;24;115;14;9;0;2;0;0;0;0;0;0;0;2002
BA;BARRA DO MENDES;326;144;0;22;1;15;87;0;0;2;50;4;1;0;0;0;0;0;0;0;0;0;2002
BA;BARRA DO ROCHA;75;37;0;5;0;4;19;1;0;1;7;0;0;0;1;0;0;0;0;0;0;0;2002
BA;BARREIRAS;17808;6970;0;1349;255;856;2008;0;13;38;4407;1127;165;0;230;373;5;5;0;0;1;6;2002
BA;BARRO ALTO;242;90;0;19;0;17;31;0;0;1;74;5;5;0;0;0;0;0;0;0;0;0;2002
BA;BARRO PRETO;102;59;0;12;0;9;12;0;0;1;4;0;5;0;0;0;0;0;0;0;0;0;2002
BA;BARROCAS;299;174;0;19;0;3;14;0;0;0;80;6;2;0;1;0;0;0;0;0;0;0;2002
BA;BELMONTE;369;137;0;15;0;17;31;0;0;0;128;36;2;0;3;0;0;0;0;0;0;0;2002
BA;BELO CAMPO;398;173;0;41;3;9;71;0;0;3;86;3;6;0;0;3;0;0;0;0;0;0;2002
BA;BIRITINGA;411;218;0;8;0;6;40;0;0;6;116;0;14;0;3;0;0;0;0;0;0;0;2002
BA;BOA NOVA;123;63;0;10;0;4;25;0;0;5;7;0;9;0;0;0;0;0;0;0;0;0;2002
BA;BOA VISTA DO TUPIM;311;107;0;32;0;17;65;0;0;1;81;2;4;0;2;0;0;0;0;0;0;0;2002
BA;BOM JESUS DA LAPA;3993;1319;0;221;17;140;395;0;0;16;1628;157;44;0;30;19;4;2;0;0;0;1;2002
BA;BOM JESUS DA SERRA;129;44;0;6;0;4;43;0;0;11;12;0;8;0;1;0;0;0;0;0;0;0;2002
BA;BONINAL;414;140;0;35;6;11;92;0;0;5;102;5;11;0;2;5;0;0;0;0;0;0;2002
BA;BONITO;180;87;0;21;0;10;43;0;0;0;13;2;2;0;2;0;0;0;0;0;0;0;2002
BA;BOQUIRA;719;262;0;55;1;17;120;0;0;6;225;8;25;0;0;0;0;0;0;0;0;0;2002
BA;BOTUPORA;232;103;0;15;0;8;42;0;0;1;52;2;9;0;0;0;0;0;0;0;0;0;2002
BA;BREJOES;407;185;0;56;0;13;76;0;0;0;65;2;8;0;2;0;0;0;0;0;0;0;2002
BA;BREJOLANDIA;248;45;0;15;0;5;37;0;0;2;139;2;3;0;0;0;0;0;0;0;0;0;2002
BA;BROTAS DE MACAUBAS;217;82;0;7;1;18;59;0;0;3;42;0;4;0;0;1;0;0;0;0;0;0;2002
BA;BRUMADO;8428;3358;0;620;175;247;873;0;0;47;2679;66;101;0;42;212;3;3;0;0;1;1;2002
BA;BUERAREMA;628;356;0;61;1;18;109;0;0;2;62;9;5;0;5;0;0;0;0;0;0;0;2002
BA;BURITIRAMA;56;13;0;5;1;8;17;0;0;1;5;0;5;0;0;0;0;1;0;0;0;0;2002
BA;CAATIBA;34;18;0;3;0;1;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2002
BA;CABACEIRAS DO PARAGUACU;299;113;0;22;4;6;31;0;0;2;103;2;8;0;3;5;0;0;0;0;0;0;2002
BA;CACHOEIRA;1100;665;0;59;3;18;171;0;0;21;95;11;40;0;14;3;0;0;0;0;0;0;2002
BA;CACULE;1578;467;0;162;12;58;218;0;0;10;581;43;8;0;9;10;0;0;0;0;0;0;2002
BA;CAEM;243;126;0;8;1;4;33;0;0;1;61;1;6;0;1;1;0;0;0;0;0;0;2002
BA;CAETANOS;87;18;0;6;0;5;26;0;0;1;30;0;1;0;0;0;0;0;0;0;0;0;2002
BA;CAETITE;3271;1383;0;287;22;96;646;0;0;18;692;57;30;0;13;27;0;0;0;0;0;0;2002
BA;CAFARNAUM;225;127;0;18;0;6;30;0;0;0;36;5;3;0;0;0;0;0;0;0;0;0;2002
BA;CAIRU;44;23;0;4;0;2;4;0;0;0;7;1;0;0;3;0;0;0;0;0;0;0;2002
BA;CALDEIRAO GRANDE;257;133;0;16;0;4;28;0;0;1;70;0;5;0;0;0;0;0;0;0;0;0;2002
BA;CAMACAN;1254;587;0;130;2;53;203;2;0;3;216;20;22;0;14;2;0;0;0;0;0;0;2002
BA;CAMACARI;14584;7610;0;800;266;572;1198;36;2;173;2905;298;338;0;148;211;20;1;0;2;1;3;2002
BA;CAMAMU;635;275;0;43;0;22;111;1;0;7;158;8;4;0;4;1;0;1;0;0;0;0;2002
BA;CAMPO ALEGRE DE LOURDES;263;56;0;20;0;10;35;0;0;4;137;1;0;0;0;0;0;0;0;0;0;0;2002
BA;CAMPO FORMOSO;2169;1198;0;109;9;84;295;0;0;6;386;11;46;0;8;15;2;0;0;0;0;0;2002
BA;CANAPOLIS;126;31;0;6;0;6;17;0;0;2;56;0;8;0;0;0;0;0;0;0;0;0;2002
BA;CANARANA;680;259;0;73;3;29;106;0;0;3;196;4;3;0;1;3;0;0;0;0;0;0;2002
BA;CANAVIEIRAS;998;344;0;42;0;39;111;0;0;5;406;36;3;0;11;0;0;0;0;0;1;0;2002
BA;CANDEAL;132;60;0;15;0;1;26;0;0;3;22;1;2;0;2;0;0;0;0;0;0;0;2002
BA;CANDEIAS;5419;2939;0;353;159;102;548;1;0;91;567;98;158;0;81;320;0;0;0;1;0;1;2002
BA;CANDIBA;513;200;0;29;0;10;90;0;0;1;165;11;5;0;2;0;0;0;0;0;0;0;2002
BA;CANDIDO SALES;869;352;0;148;6;21;181;0;0;9;124;11;9;0;3;5;0;0;0;0;0;0;2002
BA;CANSANCAO;1135;502;0;69;13;23;178;0;0;2;298;5;15;0;17;13;0;0;0;0;0;0;2002
BA;CANUDOS;393;115;0;21;0;11;67;0;0;5;160;4;10;0;0;0;0;0;0;0;0;0;2002
BA;CAPELA DO ALTO ALEGRE;476;101;0;35;1;4;27;0;0;5;274;2;17;0;8;2;0;0;0;0;0;0;2002
BA;CAPIM GROSSO;2392;944;0;261;22;46;222;0;0;10;747;66;15;0;32;26;0;1;0;0;0;0;2002
BA;CARAIBAS;123;25;0;18;0;5;35;0;0;8;25;1;6;0;0;0;0;0;0;0;0;0;2002
BA;CARAVELAS;442;214;0;12;0;25;49;0;0;3;94;10;27;0;8;0;0;0;0;0;0;0;2002
BA;CARDEAL DA SILVA;62;26;0;8;0;4;11;0;0;3;7;1;2;0;0;0;0;0;0;0;0;0;2002
BA;CARINHANHA;516;135;0;52;1;19;77;0;0;4;212;7;7;0;2;0;0;0;0;0;0;0;2002
BA;CASA NOVA;1151;358;0;123;0;45;248;0;0;42;287;4;37;0;7;0;0;0;0;0;0;0;2002
BA;CASTRO ALVES;911;482;0;76;1;25;131;0;0;4;127;25;24;0;15;1;0;0;0;0;0;0;2002
BA;CATOLANDIA;55;17;0;3;0;3;7;0;0;2;21;0;2;0;0;0;0;0;0;0;0;0;2002
BA;CATU;3272;1643;0;224;45;101;330;2;0;36;577;95;54;0;83;80;0;0;0;2;0;0;2002
BA;CATURAMA;184;90;0;4;0;2;51;0;0;0;31;1;5;0;0;0;0;0;0;0;0;0;2002
BA;CENTRAL;497;271;0;45;0;16;69;0;0;1;91;0;3;0;1;0;0;0;0;0;0;0;2002
BA;CHORROCHO;80;28;0;5;0;1;8;0;0;0;35;0;3;0;0;0;0;0;0;0;0;0;2002
BA;CICERO DANTAS;1264;429;0;57;1;18;146;0;0;6;471;103;13;0;19;0;0;0;0;0;0;1;2002
BA;CIPO;878;265;0;34;0;7;55;0;0;2;394;117;0;0;4;0;0;0;0;0;0;0;2002
BA;COARACI;854;488;0;64;1;42;156;0;0;3;68;8;10;0;14;0;0;0;0;0;0;0;2002
BA;COCOS;376;135;0;34;0;15;69;0;0;3;110;4;5;0;1;0;0;0;0;0;0;0;2002
BA;CONCEICAO DA FEIRA;786;327;0;96;14;14;114;0;0;25;149;21;7;0;4;15;0;0;0;0;0;0;2002
BA;CONCEICAO DO ALMEIDA;662;334;0;45;0;38;113;0;0;15;100;4;6;0;6;1;0;0;0;0;0;0;2002
BA;CONCEICAO DO COITE;3447;1792;0;256;19;75;393;0;0;31;734;82;22;0;20;21;1;0;0;0;0;1;2002
BA;CONCEICAO DO JACUIPE;1530;667;0;122;7;33;228;0;0;63;317;58;7;0;16;12;0;0;0;0;0;0;2002
BA;CONDE;228;116;0;19;0;8;27;0;0;4;52;1;0;0;1;0;0;0;0;0;0;0;2002
BA;CONDEUBA;628;245;0;63;0;26;99;0;0;13;153;10;17;0;2;0;0;0;0;0;0;0;2002
BA;CONTENDAS DO SINCORA;58;22;0;1;0;1;6;0;0;2;23;3;0;0;0;0;0;0;0;0;0;0;2002
BA;CORACAO DE MARIA;739;316;0;62;15;16;114;0;0;23;124;14;21;0;8;26;0;0;0;0;0;0;2002
BA;CORDEIROS;190;48;0;10;0;6;31;0;0;9;78;3;5;0;0;0;0;0;0;0;0;0;2002
BA;CORIBE;365;92;0;14;0;20;93;0;0;6;131;2;5;0;1;0;0;1;0;0;0;0;2002
BA;CORONEL JOAO SA;310;30;0;15;0;4;3;0;0;0;247;3;8;0;0;0;0;0;0;0;0;0;2002
BA;CORRENTINA;838;214;0;56;4;32;157;0;0;3;301;40;18;0;0;13;0;0;0;0;0;0;2002
BA;COTEGIPE;224;48;0;11;0;7;31;0;0;7;104;13;2;0;1;0;0;0;0;0;0;0;2002
BA;CRAVOLANDIA;108;51;0;11;0;7;19;0;0;2;17;0;1;0;0;0;0;0;0;0;0;0;2002
