UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
AL;BELO MONTE;98;16;0;15;0;4;3;0;0;1;57;2;0;0;0;0;0;0;0;0;0;0;2006
AL;BOCA DA MATA;1864;656;0;187;26;84;57;0;0;48;536;79;66;0;47;78;0;0;0;0;0;0;2006
AL;BRANQUINHA;186;65;0;8;0;10;17;0;0;16;57;1;8;0;1;1;0;0;0;0;0;2;2006
AL;CACIMBINHAS;545;156;0;23;0;37;27;0;0;9;258;23;4;0;8;0;0;0;0;0;0;0;2006
AL;CAJUEIRO;748;292;0;93;0;32;40;0;0;7;193;10;35;0;42;3;0;0;0;0;0;1;2006
AL;CAMPESTRE;115;44;0;3;0;7;25;0;0;17;9;0;6;0;3;1;0;0;0;0;0;0;2006
AL;CAMPO ALEGRE;1071;361;0;124;12;42;45;0;0;75;173;22;92;0;77;48;0;0;0;0;0;0;2006
AL;CAMPO GRANDE;409;74;0;27;0;15;9;0;0;7;259;17;1;0;0;0;0;0;0;0;0;0;2006
AL;CANAPI;585;101;0;18;0;51;18;0;0;14;367;13;3;0;0;0;0;0;0;0;0;0;2006
AL;CAPELA;512;241;0;59;1;21;28;0;0;5;104;15;13;0;17;8;0;0;0;0;0;0;2006
AL;CARNEIROS;237;53;0;19;0;38;19;0;0;2;102;4;0;0;0;0;0;0;0;0;0;0;2006
AL;CHA PRETA;313;86;0;18;0;21;11;0;0;3;166;1;1;0;6;0;0;0;0;0;0;0;2006
AL;COITE DO NOIA;478;63;0;16;0;19;7;0;0;2;327;34;9;0;1;0;0;0;0;0;0;0;2006
AL;COLONIA LEOPOLDINA;311;165;0;26;0;16;22;0;0;12;55;5;8;0;2;0;0;0;0;0;0;0;2006
AL;COQUEIRO SECO;217;126;0;3;0;6;10;0;0;1;64;0;2;0;5;0;0;0;0;0;0;0;2006
AL;CORURIPE;3691;1254;0;255;20;232;123;1;0;19;1114;195;106;0;260;105;0;0;0;0;0;7;2006
AL;CRAIBAS;856;208;0;47;0;67;83;0;0;18;339;77;13;0;3;1;0;0;0;0;0;0;2006
AL;DELMIRO GOUVEIA;6474;2598;0;334;18;526;410;1;0;216;2061;234;23;0;19;33;0;0;0;0;0;1;2006
AL;DOIS RIACHOS;654;159;0;36;0;29;34;0;0;4;354;35;2;0;0;0;1;0;0;0;0;0;2006
AL;ESTRELA DE ALAGOAS;777;198;0;18;0;67;41;0;0;28;379;31;11;0;4;0;0;0;0;0;0;0;2006
AL;FEIRA GRANDE;759;110;0;22;0;37;28;0;0;0;476;67;16;0;0;2;1;0;0;0;0;0;2006
AL;FELIZ DESERTO;147;71;0;4;0;8;10;0;0;6;39;5;1;0;2;0;0;0;0;0;0;1;2006
AL;FLEXEIRAS;305;169;0;15;0;9;21;0;0;13;54;0;22;0;2;0;0;0;0;0;0;0;2006
AL;GIRAU DO PONCIANO;1397;305;0;60;0;77;109;0;0;16;704;94;23;0;6;1;0;0;0;0;0;2;2006
AL;IBATEGUARA;397;173;0;18;0;26;29;0;0;30;109;5;5;0;2;0;0;0;0;0;0;0;2006
AL;IGACI;1150;281;0;42;0;117;70;0;0;29;528;65;14;0;3;0;0;0;0;0;0;1;2006
AL;IGREJA NOVA;1121;200;0;54;0;44;25;0;0;9;674;53;35;0;7;20;0;0;0;0;0;0;2006
AL;INHAPI;994;165;0;24;7;79;47;0;0;3;619;40;1;0;3;5;0;0;0;0;0;1;2006
AL;JACARE DOS HOMENS;241;88;0;31;0;17;3;0;0;2;88;9;2;0;0;0;0;0;0;0;0;1;2006
AL;JACUIPE;63;19;0;2;0;6;13;0;0;4;14;0;3;0;2;0;0;0;0;0;0;0;2006
AL;JAPARATINGA;272;109;0;11;0;11;38;0;0;12;68;3;3;0;16;1;0;0;0;0;0;0;2006
AL;JARAMATAIA;146;38;0;8;7;10;6;0;0;4;59;3;2;0;0;9;0;0;0;0;0;0;2006
AL;JEQUIA DA PRAIA;184;78;0;4;0;10;10;0;0;8;60;0;8;0;3;0;0;0;0;0;0;3;2006
AL;JOAQUIM GOMES;474;215;0;56;0;34;42;0;0;22;69;4;15;0;15;2;0;0;0;0;0;0;2006
AL;JUNDIA;119;64;0;4;0;4;12;0;0;2;25;0;7;0;1;0;0;0;0;0;0;0;2006
AL;JUNQUEIRO;1253;315;0;103;17;67;56;0;0;15;413;102;55;0;83;23;3;0;0;0;0;1;2006
AL;LAGOA DA CANOA;761;166;0;34;0;40;36;0;0;11;401;57;12;0;2;2;0;0;0;0;0;0;2006
AL;LIMOEIRO DE ANADIA;810;157;0;36;0;78;57;0;0;6;371;83;19;0;2;0;0;0;0;0;0;1;2006
AL;MACEIO;143571;97351;0;4026;612;8218;7034;71;22;590;18438;1324;1312;1;2701;1209;17;13;0;6;5;621;2006
AL;MAJOR ISIDORO;582;173;0;34;2;20;35;0;0;18;247;32;4;0;10;6;0;0;0;0;0;1;2006
AL;MAR VERMELHO;231;51;0;5;0;9;3;0;0;1;144;13;4;0;1;0;0;0;0;0;0;0;2006
AL;MARAGOGI;573;233;0;15;1;27;91;0;0;55;99;31;9;0;11;1;0;0;0;0;0;0;2006
AL;MARAVILHA;478;115;0;25;0;42;27;0;0;6;239;16;3;0;5;0;0;0;0;0;0;0;2006
AL;MARECHAL DEODORO;2373;1323;0;145;7;165;127;0;0;69;318;26;47;0;116;21;0;0;0;0;0;9;2006
AL;MARIBONDO;699;317;0;25;3;42;44;0;0;18;205;17;7;0;18;3;0;0;0;0;0;0;2006
AL;MATA GRANDE;1147;183;0;37;1;177;69;0;0;15;634;27;1;0;1;2;0;0;0;0;0;0;2006
AL;MATRIZ DE CAMARAGIBE;1135;532;0;87;0;64;114;0;0;29;177;7;54;0;62;5;0;1;0;1;0;2;2006
AL;MESSIAS;571;270;0;45;1;29;70;0;0;16;97;1;39;0;2;1;0;0;0;0;0;0;2006
AL;MINADOR DO NEGRAO;380;76;0;16;1;24;11;0;0;6;241;2;2;0;1;0;0;0;0;0;0;0;2006
AL;MONTEIROPOLIS;174;56;0;6;0;19;5;0;0;2;79;5;1;0;1;0;0;0;0;0;0;0;2006
AL;MURICI;826;326;0;95;3;40;35;1;0;23;236;17;33;0;15;2;0;0;0;0;0;0;2006
AL;NOVO LINO;470;238;0;44;0;17;57;0;0;24;66;1;14;0;8;1;0;0;0;0;0;0;2006
AL;OLHO D'AGUA DAS FLORES;1483;460;0;132;2;127;97;0;0;21;551;76;3;0;8;2;0;0;0;0;0;4;2006
AL;OLHO D'AGUA DO CASADO;303;70;0;15;2;35;12;0;0;10;148;7;1;0;1;2;0;0;0;0;0;0;2006
AL;OLHO D'AGUA GRANDE;138;26;0;6;0;8;3;0;0;1;84;4;6;0;0;0;0;0;0;0;0;0;2006
AL;OLIVENCA;577;127;0;13;0;47;24;0;0;4;338;20;3;0;1;0;0;0;0;0;0;0;2006
AL;OURO BRANCO;573;131;0;23;0;34;26;0;0;20;304;15;13;0;6;1;0;0;0;0;0;0;2006
AL;PALESTINA;106;35;0;3;0;12;9;0;0;4;35;6;2;0;0;0;0;0;0;0;0;0;2006
AL;PALMEIRA DOS INDIOS;7713;3193;0;396;13;524;375;0;0;76;2578;423;24;0;83;15;7;1;0;0;0;5;2006
AL;PAO DE ACUCAR;666;198;0;42;0;43;34;0;0;6;287;47;4;0;5;0;0;0;0;0;0;0;2006
AL;PARICONHA;323;51;0;9;0;56;25;0;0;5;171;3;3;0;0;0;0;0;0;0;0;0;2006
AL;PARIPUEIRA;455;281;0;29;0;31;27;0;0;3;50;4;7;0;21;1;0;0;0;0;0;1;2006
AL;PASSO DE CAMARAGIBE;287;128;0;22;0;14;24;1;0;1;76;2;6;0;10;1;0;0;0;0;0;2;2006
AL;PAULO JACINTO;290;90;0;9;0;26;14;0;0;4;140;2;3;0;1;1;0;0;0;0;0;0;2006
AL;PENEDO;6038;2828;0;221;14;285;253;0;0;52;1818;335;105;0;104;17;2;1;0;0;1;2;2006
AL;PIACABUCU;408;176;0;15;0;50;29;0;0;13;79;25;6;0;13;1;0;0;0;0;0;1;2006
AL;PILAR;1779;886;0;117;6;87;149;0;0;32;366;27;49;0;47;10;0;0;0;0;0;3;2006
AL;PINDOBA;96;29;0;10;0;4;5;0;0;1;45;1;1;0;0;0;0;0;0;0;0;0;2006
AL;PIRANHAS;880;246;0;28;8;97;33;0;0;20;401;31;5;0;6;5;0;0;0;0;0;0;2006
AL;POCO DAS TRINCHEIRAS;615;112;0;31;0;56;32;0;0;8;349;16;10;0;1;0;0;0;0;0;0;0;2006
AL;PORTO CALVO;1394;529;0;122;4;52;179;0;0;45;371;14;21;0;41;16;0;0;0;0;0;0;2006
AL;PORTO DE PEDRAS;240;99;0;6;0;14;20;0;0;6;79;6;2;0;8;0;0;0;0;0;0;0;2006
AL;PORTO REAL DO COLEGIO;384;118;0;9;0;19;13;0;0;11;195;9;6;0;1;1;0;0;0;0;0;2;2006
AL;QUEBRANGULO;439;142;0;13;0;40;25;0;0;2;199;11;3;0;4;0;0;0;0;0;0;0;2006
AL;RIO LARGO;3846;2026;0;264;33;154;224;1;0;80;696;27;98;0;153;82;4;0;0;0;0;4;2006
AL;ROTEIRO;157;46;0;16;1;6;37;0;0;10;22;0;4;0;5;10;0;0;0;0;0;0;2006
AL;SANTA LUZIA DO NORTE;280;146;0;4;0;12;15;0;0;3;42;0;53;0;5;0;0;0;0;0;0;0;2006
AL;SANTANA DO IPANEMA;4709;1316;0;244;5;326;193;0;0;50;2273;230;13;0;41;15;0;0;0;0;0;3;2006
AL;SANTANA DO MUNDAU;411;102;0;30;0;16;23;0;0;7;197;31;0;0;4;1;0;0;0;0;0;0;2006
AL;SAO BRAS;120;37;0;1;0;4;9;0;0;1;65;1;2;0;0;0;0;0;0;0;0;0;2006
AL;SAO JOSE DA LAJE;813;416;0;70;0;28;54;0;0;44;170;7;15;0;6;2;0;0;0;0;0;1;2006
AL;SAO JOSE DA TAPERA;897;306;0;54;1;74;41;0;0;6;369;35;7;0;3;1;0;0;0;0;0;0;2006
AL;SAO LUIS DO QUITUNDE;1325;524;0;194;1;75;65;1;0;11;245;13;60;0;114;21;1;0;0;0;0;0;2006
AL;SAO MIGUEL DOS CAMPOS;5128;2200;0;429;51;228;250;0;0;99;1161;64;130;0;313;194;0;0;0;0;0;9;2006
AL;SAO MIGUEL DOS MILAGRES;270;112;0;12;0;15;18;0;0;1;92;17;2;0;1;0;0;0;0;0;0;0;2006
AL;SAO SEBASTIAO;1460;283;0;75;6;61;24;0;0;23;738;145;63;0;28;14;0;0;0;0;0;0;2006
AL;SATUBA;467;270;0;32;17;16;20;0;0;12;62;5;8;0;4;21;0;0;0;0;0;0;2006
AL;SENADOR RUI PALMEIRA;517;94;0;16;0;37;25;0;0;4;318;16;7;0;0;0;0;0;0;0;0;0;2006
AL;TANQUE D'ARCA;195;52;0;5;0;10;21;0;0;7;92;4;3;0;1;0;0;0;0;0;0;0;2006
AL;TAQUARANA;663;111;0;28;0;20;27;0;0;18;391;52;13;0;2;0;0;0;0;0;0;1;2006
AL;TEOTONIO VILELA;1812;527;0;128;20;101;77;1;0;57;546;84;112;0;93;59;0;0;0;0;0;7;2006
AL;TRAIPU;500;100;0;32;0;44;22;0;0;5;270;21;5;0;1;0;0;0;0;0;0;0;2006
AL;UNIAO DOS PALMARES;4762;1738;0;378;20;194;285;0;0;130;1660;154;69;0;106;20;0;0;0;0;0;8;2006
AL;VICOSA;1408;602;0;96;2;86;71;0;0;13;456;37;17;0;25;0;2;0;0;0;0;1;2006
AM;ALVARAES;92;2;0;1;0;1;1;0;0;0;57;29;1;0;0;0;0;0;0;0;0;0;2006
AM;AMATURA;53;0;0;1;0;1;2;0;0;0;31;18;0;0;0;0;0;0;0;0;0;0;2006
AM;ANAMA;12;1;0;0;0;0;1;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;2006
AM;ANORI;65;1;0;1;0;1;4;0;0;0;41;17;0;0;0;0;0;0;0;0;0;0;2006
AM;APUI;534;12;0;20;0;22;13;0;0;1;264;199;3;0;0;0;0;0;0;0;0;0;2006
AM;ATALAIA DO NORTE;63;0;0;1;0;0;3;0;0;0;34;25;0;0;0;0;0;0;0;0;0;0;2006
AM;AUTAZES;394;27;0;6;0;5;8;1;1;1;229;112;3;0;0;0;0;0;0;0;1;0;2006
AM;BARCELOS;183;7;0;3;0;17;10;0;0;1;80;65;0;0;0;0;0;0;0;0;0;0;2006
AM;BARREIRINHA;105;0;0;0;0;2;4;0;0;0;73;26;0;0;0;0;0;0;0;0;0;0;2006
AM;BENJAMIN CONSTANT;329;9;0;2;0;6;9;0;0;1;163;138;1;0;0;0;0;0;0;0;0;0;2006
AM;BERURI;37;2;0;0;0;0;0;0;0;0;27;8;0;0;0;0;0;0;0;0;0;0;2006
AM;BOA VISTA DO RAMOS;40;1;0;1;0;2;1;0;0;0;23;12;0;0;0;0;0;0;0;0;0;0;2006
AM;BOCA DO ACRE;416;171;0;16;3;18;10;1;0;2;123;67;0;0;1;4;0;0;0;0;0;0;2006
AM;BORBA;276;14;0;2;0;7;10;0;0;0;188;55;0;0;0;0;0;0;0;0;0;0;2006
AM;CAAPIRANGA;19;1;0;4;0;1;2;0;0;1;6;3;1;0;0;0;0;0;0;0;0;0;2006
AM;CANUTAMA;21;0;0;0;0;0;2;0;0;0;14;5;0;0;0;0;0;0;0;0;0;0;2006
AM;CARAUARI;529;8;0;9;0;13;13;0;0;1;345;140;0;0;0;0;0;0;0;0;0;0;2006
AM;CAREIRO;337;32;0;21;0;21;25;0;0;5;175;29;29;0;0;0;0;0;0;0;0;0;2006
AM;CAREIRO DA VARZEA;71;6;0;8;0;2;20;0;0;6;13;6;9;0;0;0;0;0;0;1;0;0;2006
AM;COARI;2976;196;0;57;0;87;79;0;2;3;1750;800;2;0;0;0;0;0;0;0;0;0;2006
AM;CODAJAS;116;8;0;2;0;6;2;0;0;0;83;15;0;0;0;0;0;0;0;0;0;0;2006
AM;EIRUNEPE;219;15;0;11;0;8;9;0;0;0;101;75;0;0;0;0;0;0;0;0;0;0;2006
AM;ENVIRA;47;2;0;6;0;2;6;0;0;0;21;9;1;0;0;0;0;0;0;0;0;0;2006
AM;FONTE BOA;248;8;0;11;0;6;7;0;0;0;162;52;0;0;1;0;0;0;0;0;0;1;2006
AM;GUAJARA;4;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2006
AM;HUMAITA;1847;345;0;67;3;56;40;0;0;1;737;585;7;0;0;6;0;0;0;0;0;0;2006
AM;IPIXUNA;5;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
AM;IRANDUBA;1074;269;0;83;6;60;96;3;0;5;401;102;24;0;5;19;0;0;0;0;0;1;2006
AM;ITACOATIARA;7686;1150;0;208;19;207;208;0;2;15;3291;2470;67;0;12;35;0;1;0;0;1;0;2006
AM;ITAMARATI;3;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2006
AM;ITAPIRANGA;65;6;0;1;0;4;4;0;0;0;42;8;0;0;0;0;0;0;0;0;0;0;2006
AM;JAPURA;19;0;0;3;0;2;2;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;2006
AM;JURUA;27;0;0;4;0;2;1;0;0;0;15;5;0;0;0;0;0;0;0;0;0;0;2006
AM;JUTAI;109;0;0;1;0;1;0;0;0;0;94;13;0;0;0;0;0;0;0;0;0;0;2006
AM;LABREA;259;13;0;10;0;8;5;0;0;0;165;57;1;0;0;0;0;0;0;0;0;0;2006
AM;MANACAPURU;3707;899;0;136;12;189;252;0;1;15;1320;790;60;0;1;27;0;1;0;0;1;3;2006
AM;MANAQUIRI;51;4;0;2;0;5;4;0;0;0;28;8;0;0;0;0;0;0;0;0;0;0;2006
AM;MANAUS;301375;173169;0;11274;1419;25305;20936;61;311;1769;46841;5741;4529;0;1354;7743;6;67;0;34;33;783;2006
AM;MANICORE;329;17;0;6;0;8;6;0;0;1;159;129;3;0;0;0;0;0;0;0;0;0;2006
AM;MARAA;52;0;0;0;0;1;5;0;0;0;32;14;0;0;0;0;0;0;0;0;0;0;2006
AM;MAUES;1580;152;0;22;0;39;62;0;1;0;782;520;2;0;0;0;0;0;0;0;0;0;2006
AM;NHAMUNDA;106;3;0;3;0;1;2;0;0;0;60;37;0;0;0;0;0;0;0;0;0;0;2006
AM;NOVA OLINDA DO NORTE;177;3;0;5;0;2;2;0;1;1;109;51;2;0;1;0;0;0;0;0;0;0;2006
AM;NOVO AIRAO;182;31;0;8;0;9;17;0;0;0;97;18;2;0;0;0;0;0;0;0;0;0;2006
AM;NOVO ARIPUANA;156;6;0;6;0;2;2;0;0;0;94;42;4;0;0;0;0;0;0;0;0;0;2006
AM;PARINTINS;6642;520;0;85;2;80;98;0;1;2;3492;2344;7;0;0;5;0;4;0;0;0;2;2006
AM;PAUINI;14;2;0;2;0;1;3;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;2006
AM;PRESIDENTE FIGUEIREDO;1825;526;0;130;24;179;144;0;1;18;539;156;29;0;6;68;0;0;0;1;0;4;2006
AM;RIO PRETO DA EVA;672;173;0;37;0;65;62;0;0;5;265;47;18;0;0;0;0;0;0;0;0;0;2006
AM;SANTA ISABEL DO RIO NEGRO;47;2;0;5;0;3;4;0;0;2;11;17;3;0;0;0;0;0;0;0;0;0;2006
AM;SANTO ANTONIO DO ICA;134;0;0;5;0;3;5;0;0;0;99;22;0;0;0;0;0;0;0;0;0;0;2006
AM;SAO GABRIEL DA CACHOEIRA;1264;592;0;56;1;74;75;0;0;7;259;188;8;0;3;0;0;1;0;0;0;0;2006
AM;SAO PAULO DE OLIVENCA;181;1;0;2;0;2;5;0;0;0;133;38;0;0;0;0;0;0;0;0;0;0;2006
AM;SAO SEBASTIAO DO UATUMA;61;1;0;1;0;1;0;0;0;0;44;14;0;0;0;0;0;0;0;0;0;0;2006
AM;SILVES;74;3;0;5;0;3;7;0;0;2;48;6;0;0;0;0;0;0;0;0;0;0;2006
AM;TABATINGA;2301;401;0;28;0;33;82;0;1;2;964;787;0;0;1;0;0;1;0;0;0;1;2006
AM;TAPAUA;67;0;0;1;0;3;2;0;0;0;46;14;1;0;0;0;0;0;0;0;0;0;2006
AM;TEFE;3285;358;0;29;0;61;67;0;0;5;1904;855;1;0;3;0;1;0;0;0;0;1;2006
AM;TONANTINS;120;1;0;0;0;3;1;0;0;1;85;29;0;0;0;0;0;0;0;0;0;0;2006
AM;UARINI;39;0;0;1;0;2;0;0;0;0;26;10;0;0;0;0;0;0;0;0;0;0;2006
AM;URUCARA;213;1;0;4;0;5;3;0;0;1;138;60;1;0;0;0;0;0;0;0;0;0;2006
AM;URUCURITUBA;101;1;0;2;0;3;9;0;0;0;69;17;0;0;0;0;0;0;0;0;0;0;2006
AP;AMAPA;156;69;0;6;0;11;9;0;0;1;40;20;0;0;0;0;0;0;0;0;0;0;2006
AP;AMAPARI;63;14;0;5;0;26;6;0;0;0;9;1;1;0;0;0;0;0;0;0;0;1;2006
AP;CALCOENE;108;18;0;1;0;9;8;0;0;0;64;4;1;0;1;0;0;0;0;0;0;2;2006
AP;CUTIAS;18;6;0;1;0;3;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;2006
AP;FERREIRA GOMES;63;26;0;1;0;5;5;0;0;0;20;6;0;0;0;0;0;0;0;0;0;0;2006
AP;ITAUBAL;11;3;0;1;0;2;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2006
AP;LARANJAL DO JARI;1061;301;0;44;0;30;32;0;0;4;474;170;5;0;0;0;0;0;0;0;0;1;2006
AP;MACAPA;55373;26798;0;1885;108;5252;2903;17;51;157;14289;2875;410;0;305;193;20;1;0;2;5;102;2006
AP;MAZAGAO;244;115;0;32;0;21;10;0;0;1;43;13;6;0;0;3;0;0;0;0;0;0;2006
AP;OIAPOQUE;873;280;0;41;3;61;53;0;2;3;376;44;2;0;1;4;0;0;0;0;0;3;2006
AP;PORTO GRANDE;389;134;0;15;2;25;25;0;1;1;153;23;6;0;1;3;0;0;0;0;0;0;2006
AP;PRACUUBA;7;1;0;2;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2006
AP;SANTANA;7229;2814;0;395;57;595;513;0;3;20;1917;660;32;0;62;135;18;0;0;1;1;6;2006
AP;SERRA DO NAVIO;90;53;0;0;0;7;15;0;0;1;12;2;0;0;0;0;0;0;0;0;0;0;2006
AP;TARTARUGALZINHO;66;30;0;6;0;4;8;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0;2006
AP;VITORIA DO JARI;43;12;0;0;0;1;0;0;0;0;15;14;1;0;0;0;0;0;0;0;0;0;2006
BA;ABAIRA;605;252;0;38;0;53;54;0;0;6;183;7;12;0;0;0;0;0;0;0;0;0;2006
BA;ABARE;495;137;0;23;0;40;23;0;0;3;253;3;13;0;0;0;0;0;0;0;0;0;2006
BA;ACAJUTIBA;706;260;0;30;1;23;22;0;0;6;295;56;10;0;3;0;0;0;0;0;0;0;2006
BA;ADUSTINA;528;78;0;9;0;6;6;0;0;5;358;65;1;0;0;0;0;0;0;0;0;0;2006
BA;AGUA FRIA;356;128;0;8;0;12;24;0;0;6;149;11;15;0;3;0;0;0;0;0;0;0;2006
BA;AIQUARA;128;70;0;6;0;9;10;0;0;2;28;2;1;0;0;0;0;0;0;0;0;0;2006
BA;ALAGOINHAS;19236;10499;0;849;69;953;973;10;0;112;4221;837;276;0;318;89;1;1;0;0;3;25;2006
BA;ALCOBACA;950;353;0;20;2;88;50;0;0;0;306;110;4;0;16;1;0;0;0;0;0;0;2006
BA;ALMADINA;171;97;0;10;0;16;15;0;0;1;28;1;2;0;1;0;0;0;0;0;0;0;2006
BA;AMARGOSA;3207;1512;0;181;4;216;199;0;0;25;900;111;38;0;17;3;0;0;0;0;0;1;2006
BA;AMELIA RODRIGUES;1626;787;0;118;11;55;184;0;0;27;306;57;20;0;35;26;0;0;0;0;0;0;2006
BA;AMERICA DOURADA;372;169;0;17;0;22;22;0;0;5;123;12;2;0;0;0;0;0;0;0;0;0;2006
BA;ANAGE;639;272;0;39;1;42;35;0;0;15;200;9;22;0;2;2;0;0;0;0;0;0;2006
BA;ANDARAI;265;84;0;13;0;13;19;0;0;4;112;14;3;0;2;0;0;0;0;0;0;1;2006
BA;ANDORINHA;755;278;0;41;4;61;37;0;0;4;292;6;22;0;3;7;0;0;0;0;0;0;2006
BA;ANGICAL;394;114;0;15;0;28;21;0;0;6;181;18;11;0;0;0;0;0;0;0;0;0;2006
BA;ANGUERA;281;102;0;11;1;9;37;0;0;3;99;8;7;0;4;0;0;0;0;0;0;0;2006
BA;ANTAS;572;156;0;19;0;27;29;0;0;5;285;38;6;0;6;0;0;0;0;0;0;1;2006
BA;ANTONIO CARDOSO;212;86;0;0;1;9;14;0;0;18;73;4;6;0;0;1;0;0;0;0;0;0;2006
BA;ANTONIO GONCALVES;355;153;0;14;0;29;19;0;0;4;125;5;6;0;0;0;0;0;0;0;0;0;2006
BA;APORA;729;236;0;18;0;16;18;0;0;10;368;43;10;0;9;0;0;0;0;0;0;1;2006
BA;APUAREMA;242;59;0;19;0;16;33;0;0;3;102;4;6;0;0;0;0;0;0;0;0;0;2006
BA;ARACAS;529;241;0;39;0;26;44;0;0;15;128;8;21;0;6;0;0;0;0;0;0;1;2006
BA;ARACATU;581;156;0;41;4;32;43;0;0;7;274;5;12;0;2;5;0;0;0;0;0;0;2006
BA;ARACI;1774;832;0;104;4;103;164;0;0;5;469;41;36;0;12;4;0;0;0;0;0;0;2006
BA;ARAMARI;323;186;0;13;1;6;28;0;0;3;74;4;2;0;3;3;0;0;0;0;0;0;2006
